User ID,Battery Capacity (kWh),Charging Station ID,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Charger Type,User Type
User_132,100,Station_114,1/6/2024 11:00,1/6/2024 11:40,36.61656862,3.358014647,27.32114694,11.58486923,Afternoon,Sunday,66.55511783,56.23715391,69.23387008,24.52303877,Level 2,Long-Distance Traveler
User_133,50,Station_199,1/6/2024 12:00,1/6/2024 12:41,65.48719596,2.06628138,37.57728956,31.14502051,Evening,Thursday,42.83535123,83.70937054,102.2390727,17.52272767,DC Fast Charger,Long-Distance Traveler
User_134,85,Station_13,1/6/2024 13:00,1/6/2024 16:19,33.88719708,3.625604853,18.6042609,24.4683204,Night,Monday,40.14074747,63.34760038,267.8436816,-4.160747933,DC Fast Charger,Long-Distance Traveler
User_135,48.46959856,Station_271,1/6/2024 14:00,1/6/2024 15:08,47.29002739,3.294730867,15.40897976,46.27027201,Morning,Wednesday,28.20501289,50.64036663,277.4934201,7.122847044,DC Fast Charger,Long-Distance Traveler
User_136,100,Station_89,1/6/2024 15:00,1/6/2024 18:48,48.48756787,0.563937936,16.75976743,7.600448838,Morning,Saturday,35.88903742,90.85231272,103.9116506,0.534111693,Level 2,Long-Distance Traveler
User_137,75,Station_215,1/6/2024 16:00,1/6/2024 18:48,15.01016595,0.648675683,13.76256858,13.72612323,Evening,Friday,84.2361804,77.85782098,220.2005624,19.98563673,Level 2,Commuter
User_138,85,Station_444,1/6/2024 17:00,1/6/2024 18:05,30.0651389,1.267429956,35.87112113,35.03863445,Night,Friday,13.94832346,93.59847436,122.7647597,33.0181713,DC Fast Charger,Long-Distance Traveler
User_139,85,Station_278,1/6/2024 18:00,1/6/2024 19:21,74.10645012,2.965419405,32.29091083,25.66318432,Evening,Tuesday,33.43975255,86.90439984,179.5885267,14.12322246,Level 1,Long-Distance Traveler
User_140,62,Station_447,1/6/2024 19:00,1/6/2024 20:00,66.15159679,3.062344294,50.17058595,36.29871225,Evening,Monday,75.48580234,56.12136493,46.81290396,32.29274612,Level 2,Commuter
User_141,100,Station_474,1/6/2024 20:00,1/6/2024 21:02,47.37743937,1.299527036,48.16033463,28.11485499,Morning,Monday,23.63676232,68.05817011,,8.511630397,DC Fast Charger,Casual Driver
User_142,62,Station_481,1/6/2024 21:00,1/6/2024 23:50,45.99296137,2.845705703,30.6035281,23.61328031,Night,Wednesday,34.86960938,77.63659353,108.6606452,3.849914001,Level 2,Commuter
User_143,75,Station_203,1/6/2024 22:00,1/7/2024 0:55,48.287872,2.073553097,34.38804244,30.23675881,Night,Wednesday,61.86690561,92.68815021,208.7545777,-8.036309429,Level 1,Commuter
User_144,50,Station_74,1/6/2024 23:00,1/7/2024 2:18,78.69341922,2.856062565,36.56255637,7.639601311,Evening,Tuesday,38.19062073,82.43448923,17.2415972,12.73792455,Level 1,Long-Distance Traveler
User_145,93.09486955,Station_25,1/7/2024 0:00,1/7/2024 1:27,68.03002486,1.516972291,16.3955168,18.9698758,Morning,Tuesday,50.70024741,60.74599062,148.0864323,34.79282129,Level 2,Casual Driver
User_146,85,Station_101,1/7/2024 1:00,1/7/2024 4:33,40.2483826,3.6354899,33.73226426,17.24311508,Night,Tuesday,45.0273134,77.80287971,28.45468193,38.96813601,DC Fast Charger,Commuter
User_147,100,Station_176,1/7/2024 2:00,1/7/2024 5:01,74.28073484,1.061344468,41.34180124,12.88650542,Evening,Thursday,66.0051338,82.71272304,35.47986919,4.761855467,Level 2,Casual Driver
User_148,85,Station_427,1/7/2024 3:00,1/7/2024 6:50,,3.884329873,38.87012919,20.26198907,Afternoon,Monday,20.21835515,99.52824374,246.4102121,7.464952137,DC Fast Charger,Commuter
User_149,50,Station_117,1/7/2024 4:00,1/7/2024 6:37,74.94807969,2.019228414,43.62020159,31.58444612,Morning,Tuesday,72.33754267,62.45464272,127.9108306,12.2647032,Level 2,Long-Distance Traveler
User_150,100,Station_166,1/7/2024 5:00,1/7/2024 6:00,52.8841303,1.276982658,35.52596163,7.95349418,Night,Sunday,30.59535961,76.02826981,186.8140686,19.18928092,Level 1,Commuter
User_151,50,Station_41,1/7/2024 6:00,1/7/2024 7:24,34.96988837,2.496602704,19.6515445,16.52800214,Night,Monday,36.73261807,69.4076144,249.0598376,9.598491187,Level 2,Commuter
User_152,85,Station_429,1/7/2024 7:00,1/7/2024 7:39,55.91756317,2.553216595,6.638807143,25.57187248,Night,Saturday,46.86961642,67.95937767,179.0935735,15.16931484,DC Fast Charger,Commuter
User_153,62,Station_344,1/7/2024 8:00,1/7/2024 11:37,76.59801205,3.320835389,31.59720483,19.34114104,Morning,Friday,69.31359127,92.69136039,290.988477,31.24889263,DC Fast Charger,Casual Driver
User_154,100,Station_424,1/7/2024 9:00,1/7/2024 11:39,20.25597516,1.351703592,3.023485282,31.88608393,Evening,Friday,79.64988507,88.23701957,32.00803709,36.54506398,Level 1,Casual Driver
User_155,50,Station_366,1/7/2024 10:00,1/7/2024 10:44,56.06879095,3.254362544,28.16853365,7.964297406,Afternoon,Monday,75.63146824,55.82273779,219.4318971,7.109435812,DC Fast Charger,Long-Distance Traveler
User_156,62,Station_120,1/7/2024 11:00,1/7/2024 11:32,65.04979561,3.436820245,22.55945181,20.79767963,Night,Saturday,83.58728192,80.04211898,188.0781767,25.34429385,DC Fast Charger,Casual Driver
User_157,85,Station_97,1/7/2024 12:00,1/7/2024 13:12,,2.719106374,9.95233839,11.75449371,Morning,Friday,20.15540253,87.84398762,81.38711341,37.84252106,Level 1,Casual Driver
User_158,50.87061708,Station_145,1/7/2024 13:00,1/7/2024 16:08,23.57128154,0.841961239,49.78371903,21.99640805,Night,Friday,51.07152573,79.00243297,267.3473926,-3.089617682,DC Fast Charger,Casual Driver
User_159,62,Station_216,1/7/2024 14:00,1/7/2024 17:47,,1.992542784,21.74018978,8.610343127,Evening,Friday,45.19283551,52.93614672,56.90417362,38.586648,DC Fast Charger,Long-Distance Traveler
User_160,100,Station_229,1/7/2024 15:00,1/7/2024 16:36,41.08911136,5.220359375,7.854182226,37.3705959,Afternoon,Wednesday,10.71439507,64.15980029,35.43902475,-2.560800824,Level 2,Long-Distance Traveler
User_161,58.0121307,Station_313,1/7/2024 16:00,1/7/2024 17:25,48.99847458,3.736481472,2.560943434,15.9295347,Night,Saturday,15.60051543,98.00224206,85.09726682,15.56371033,Level 2,Long-Distance Traveler
User_162,85,Station_130,1/7/2024 17:00,1/7/2024 18:32,10.27760809,2.361618352,45.6866918,7.05367943,Morning,Wednesday,27.84001448,52.20550797,39.27594026,35.09405877,Level 2,Long-Distance Traveler
User_163,85,Station_352,1/7/2024 18:00,1/7/2024 21:52,45.57396766,3.265855666,11.089827,34.02915242,Evening,Monday,45.7060602,87.23241205,217.5899277,-9.090468359,Level 2,Commuter
User_164,62,Station_377,1/7/2024 19:00,1/7/2024 19:44,69.10554639,3.27519366,22.98621554,9.357435457,Afternoon,Monday,58.58472328,62.96258204,101.3750717,1.496665178,Level 2,Long-Distance Traveler
User_165,102.9494943,Station_318,1/7/2024 20:00,1/7/2024 22:18,37.76450274,3.397770137,32.73315159,26.22041153,Morning,Thursday,74.68253406,64.64710567,156.4170174,2.224393528,Level 2,Long-Distance Traveler
User_166,85,Station_472,1/7/2024 21:00,1/7/2024 23:25,14.49568703,2.546129258,21.24491493,30.87446728,Night,Wednesday,30.75797032,56.51139732,119.356633,-5.59879854,Level 2,Commuter
User_167,75,Station_137,1/7/2024 22:00,1/8/2024 0:01,54.6408791,3.249662139,19.70948849,18.84386067,Morning,Monday,27.0170636,85.53675893,130.551963,12.62950128,Level 1,Commuter
User_168,75,Station_324,1/7/2024 23:00,1/8/2024 1:47,67.89119053,3.007291693,9.684686976,11.33027693,Afternoon,Wednesday,64.31430157,77.58261619,32.89268076,16.31767547,Level 2,Casual Driver
User_169,100,Station_337,1/8/2024 0:00,1/8/2024 3:15,22.74259439,1.030563728,29.63598065,8.229053615,Evening,Thursday,76.22513955,85.77858051,280.9779275,-2.910447929,DC Fast Charger,Casual Driver
User_170,85,Station_273,1/8/2024 1:00,1/8/2024 2:16,56.01783154,1.040974023,37.85307848,14.57709875,Evening,Monday,18.03729692,61.93129744,14.72364927,11.49275618,Level 1,Long-Distance Traveler
User_171,85,Station_117,1/8/2024 2:00,1/8/2024 3:26,127.7574744,0.984549221,9.2864977,20.34244787,Night,Monday,27.64544589,90.29992273,103.9578251,18.40533315,Level 2,Casual Driver
User_172,100,Station_306,1/8/2024 3:00,1/8/2024 4:19,13.87716709,0.521291588,9.913419024,26.91381758,Night,Monday,40.79935582,71.37903685,136.2786126,24.75962224,Level 2,Commuter
User_173,75,Station_368,1/8/2024 4:00,1/8/2024 5:40,,3.473821822,32.59959954,37.20674099,Night,Monday,68.79319057,75.66889916,62.41285143,27.90141336,DC Fast Charger,Casual Driver
User_174,100,Station_94,1/8/2024 5:00,1/8/2024 7:52,47.82436785,2.046874381,6.082778487,35.98941825,Night,Tuesday,61.57804691,97.96189523,90.11434022,7.166868101,Level 1,Casual Driver
User_175,50,Station_168,1/8/2024 6:00,1/8/2024 8:55,71.14274636,1.725136155,14.82991098,37.01632786,Afternoon,Saturday,73.16017409,75.75484663,150.2700221,17.42486706,DC Fast Charger,Long-Distance Traveler
User_176,85,Station_442,1/8/2024 7:00,1/8/2024 8:51,6.08863209,3.284946614,4.868312092,9.194135635,Night,Saturday,14.45331142,61.79033242,54.81602107,6.170556621,DC Fast Charger,Commuter
User_177,50,Station_203,1/8/2024 8:00,1/8/2024 10:25,33.09869143,2.182172568,16.68689597,36.52395919,Morning,Wednesday,79.50472573,53.57201503,174.429899,-7.868909513,Level 1,Commuter
User_178,95.69778087,Station_341,1/8/2024 9:00,1/8/2024 11:14,78.83314652,2.921583662,8.424644632,23.30472969,Afternoon,Wednesday,12.48227539,78.60859386,118.6950831,4.760809785,DC Fast Charger,Casual Driver
User_179,100,Station_149,1/8/2024 10:00,1/8/2024 11:57,63.2365161,0.835845142,5.255799991,39.69535324,Afternoon,Wednesday,31.10919008,50.16354627,132.9596225,30.79081504,Level 1,Casual Driver
User_180,50,Station_402,1/8/2024 11:00,1/8/2024 11:31,50.16138088,3.984418264,29.08728055,8.854761003,Night,Thursday,62.13327966,95.39612687,42.37605575,18.45997761,DC Fast Charger,Casual Driver
User_181,50,Station_183,1/8/2024 12:00,1/8/2024 14:13,21.82050637,0.856617261,97.3422547,13.09959827,Afternoon,Sunday,78.27386156,76.89957103,240.7952118,10.33600034,Level 1,Long-Distance Traveler
User_182,50,Station_413,1/8/2024 13:00,1/8/2024 14:53,61.00032236,3.02652484,5.72046526,20.41637758,Morning,Tuesday,44.94524693,66.19582006,232.3210389,27.54479108,Level 2,Casual Driver
User_183,62,Station_152,1/8/2024 14:00,1/8/2024 15:12,47.31460938,0.968976969,10.16337295,25.92447735,Afternoon,Sunday,40.48798797,98.82353364,260.6613918,23.72798354,Level 1,Casual Driver
User_184,62,Station_74,1/8/2024 15:00,1/8/2024 18:03,33.78434419,1.350101828,48.76808404,22.90123735,Afternoon,Wednesday,86.09789965,60.26271713,59.09157049,58.10524584,DC Fast Charger,Long-Distance Traveler
User_185,62,Station_365,1/8/2024 16:00,1/8/2024 17:40,47.84104322,1.613387598,36.24955021,11.34595333,Morning,Wednesday,61.58201872,55.66092888,258.7029939,31.4229245,DC Fast Charger,Commuter
User_186,50,Station_401,1/8/2024 17:00,1/8/2024 20:15,10.64015216,3.080603458,19.16716098,6.499435839,Morning,Monday,66.57606984,69.1576578,81.30727352,20.62351407,Level 2,Long-Distance Traveler
User_187,102.83943,Station_274,1/8/2024 18:00,1/8/2024 20:03,72.23781882,3.498285555,14.43590506,24.3268478,Afternoon,Sunday,83.20627215,83.20544452,131.286165,3.860209283,Level 2,Casual Driver
User_188,85,Station_42,1/8/2024 19:00,1/8/2024 20:11,36.15792622,3.101827077,46.32809897,37.20641911,Evening,Monday,12.6663036,86.88327764,87.12429821,28.73003732,Level 2,Casual Driver
User_189,50,Station_496,1/8/2024 20:00,1/8/2024 22:42,63.62653233,2.040022115,9.986771923,35.02872012,Afternoon,Sunday,41.00608003,71.25331651,,5.098606887,Level 1,Commuter
User_190,50,Station_212,1/8/2024 21:00,1/8/2024 23:48,8.349591228,2.312675062,47.48218949,19.7528686,Morning,Sunday,43.32205191,62.97068755,311.6304081,3.04969077,Level 1,Long-Distance Traveler
User_191,100,Station_101,1/8/2024 22:00,1/8/2024 23:34,65.83154347,3.705617222,7.253633663,7.453842745,Morning,Monday,82.15451673,58.35734375,65.28637656,-7.430016353,Level 1,Casual Driver
User_192,100,Station_45,1/8/2024 23:00,1/9/2024 0:03,55.18877391,1.414505761,,23.68341,Morning,Wednesday,152.4897609,68.12881246,249.0494143,30.69927933,Level 1,Commuter
User_193,85,Station_82,1/9/2024 0:00,1/9/2024 2:29,55.9794347,1.106862483,13.79927221,31.52986271,Evening,Monday,2.325958995,71.03902179,67.87474828,11.44258047,Level 1,Casual Driver
User_194,62,Station_17,1/9/2024 1:00,1/9/2024 1:30,38.50773759,0.976477541,15.80992156,38.18852997,Morning,Wednesday,37.91329561,57.53677417,252.9734296,21.38432172,DC Fast Charger,Commuter
User_195,85,Station_73,1/9/2024 2:00,1/9/2024 4:39,13.10581202,0.569062335,14.55441535,28.93465228,Night,Sunday,12.04434277,91.06953924,201.5628074,1.856657823,DC Fast Charger,Casual Driver
User_196,75,Station_14,1/9/2024 3:00,1/9/2024 5:57,7.816424005,3.457199298,5.098121574,32.2717069,Night,Thursday,70.54794124,50.10285104,50.3088064,29.88259211,DC Fast Charger,Casual Driver
User_197,50,Station_433,1/9/2024 4:00,1/9/2024 5:30,52.50980894,2.764323587,17.12970238,43.15651393,Evening,Thursday,30.47511661,90.93210943,152.2575153,-7.432249212,Level 1,Commuter
User_198,85,Station_157,1/9/2024 5:00,1/9/2024 7:58,12.12801805,0.980251842,32.09970636,31.07189392,Morning,Friday,47.72203884,62.35988113,212.5522239,-1.206170461,Level 2,Commuter
User_199,75,Station_223,1/9/2024 6:00,1/9/2024 7:57,28.98835178,3.275752117,,8.690730198,Morning,Tuesday,39.67389281,60.73040959,195.9555816,7.186570885,DC Fast Charger,Casual Driver
User_200,62,Station_132,1/9/2024 7:00,1/9/2024 8:37,13.48519533,2.665368482,29.87310551,27.32232283,Night,Monday,82.88645336,52.6525883,,-5.680662911,DC Fast Charger,Commuter
User_201,62,Station_338,1/9/2024 8:00,1/9/2024 10:36,80.72941928,2.877191094,36.78209781,12.94572889,Night,Saturday,70.51514965,92.97486255,211.6338745,4.741180801,Level 1,Casual Driver
User_202,85,Station_404,1/9/2024 9:00,1/9/2024 11:49,53.58667286,3.445384637,6.927506568,7.441371986,Afternoon,Monday,58.07325463,92.26582398,101.9504792,7.377646954,Level 1,Casual Driver
User_203,62,Station_376,1/9/2024 10:00,1/9/2024 10:51,72.8285851,0.599135251,47.52616642,36.35757443,Evening,Tuesday,81.71875949,65.9878561,186.723707,-8.817659946,Level 1,Long-Distance Traveler
User_204,85,Station_376,1/9/2024 11:00,1/9/2024 13:57,64.23213303,2.822449218,29.92814716,5.935357649,Afternoon,Sunday,69.29221386,64.3411288,268.9329205,3.945102536,DC Fast Charger,Casual Driver
User_205,100,Station_47,1/9/2024 12:00,1/9/2024 13:51,17.85487342,2.505005631,48.38467692,38.49605368,Evening,Tuesday,43.82063367,58.45469785,268.9717585,19.2648944,Level 2,Casual Driver
User_206,62,Station_107,1/9/2024 13:00,1/9/2024 15:38,63.85425614,3.887300864,37.22881554,8.317684005,Morning,Sunday,17.58200971,74.04968197,128.3524661,28.16679401,Level 1,Commuter
User_207,85,Station_108,1/9/2024 14:00,1/9/2024 14:59,70.99471727,0.776358498,12.56141232,13.17014202,Morning,Friday,72.89524753,68.05110318,189.3786646,4.756515892,Level 1,Long-Distance Traveler
User_208,85,Station_265,1/9/2024 15:00,1/9/2024 17:35,62.24807114,3.432085658,18.5894723,15.58468446,Evening,Tuesday,78.60469651,99.52158491,102.9238175,20.80867427,Level 2,Commuter
User_209,89.03206383,Station_205,1/9/2024 16:00,1/9/2024 18:06,78.64289917,0.608975083,34.823951,31.44978444,Afternoon,Wednesday,74.34868091,50.72443431,,21.9585411,Level 2,Commuter
User_210,85,Station_79,1/9/2024 17:00,1/9/2024 17:53,6.961875674,2.42277593,22.67276738,26.22370445,Night,Monday,16.34081342,78.75846709,86.56483571,29.56154848,Level 2,Casual Driver
User_211,85,Station_155,1/9/2024 18:00,1/9/2024 18:43,75.18617181,3.623184646,53.1747828,14.73538709,Evening,Tuesday,17.16005127,64.31018702,150.0470024,24.92336832,Level 1,Casual Driver
User_212,50,Station_271,1/9/2024 19:00,1/9/2024 20:05,1.754520234,0.797394431,8.430755655,22.72439575,Evening,Wednesday,27.11810685,78.96915419,65.8893946,25.9360821,Level 1,Casual Driver
User_213,81.65318205,Station_476,1/9/2024 20:00,1/9/2024 23:46,73.61433544,3.665318918,3.855782923,14.12480236,Evening,Tuesday,46.80786064,86.59530629,162.0630202,33.8607877,DC Fast Charger,Commuter
User_214,62,Station_485,1/9/2024 21:00,1/10/2024 0:52,6.37787409,0.90351941,33.84247375,27.80226589,Morning,Saturday,46.181021,99.0149166,169.1119788,-2.960534093,DC Fast Charger,Commuter
User_215,62,Station_247,1/9/2024 22:00,1/9/2024 22:53,51.16182198,1.286674507,15.00297561,39.81658731,Evening,Wednesday,44.27162791,90.66847432,35.4562759,31.91759862,DC Fast Charger,Casual Driver
User_216,75,Station_19,1/9/2024 23:00,1/10/2024 2:37,28.22969163,1.218689578,23.43741011,36.34122452,Morning,Thursday,61.78774868,65.21596738,91.12057889,24.32145836,DC Fast Charger,Commuter
User_217,62,Station_346,1/10/2024 0:00,1/10/2024 2:04,67.92283225,3.704571949,41.7435588,32.17628426,Night,Wednesday,63.58206768,89.93768114,157.0245514,14.33345539,DC Fast Charger,Long-Distance Traveler
User_218,75,Station_436,1/10/2024 1:00,1/10/2024 2:24,15.27366667,2.865108393,5.37038419,7.629495458,Night,Friday,86.95322411,85.13643915,113.6685009,6.864161791,DC Fast Charger,Long-Distance Traveler
User_219,85,Station_26,1/10/2024 2:00,1/10/2024 5:54,50.6437366,2.22914255,29.63368144,38.24799124,Afternoon,Sunday,31.57069886,70.64832964,195.0011484,6.434361447,Level 1,Long-Distance Traveler
User_220,50,Station_217,1/10/2024 3:00,1/10/2024 6:57,52.05474165,2.935609252,5.231316129,24.99614525,Morning,Wednesday,74.86887756,64.36996367,153.9736062,4.820141443,DC Fast Charger,Commuter
User_221,75,Station_154,1/10/2024 4:00,1/10/2024 4:53,57.89799819,0.6055648,15.38088133,28.13582402,Night,Tuesday,58.60214897,77.23174937,266.6876733,15.72519595,Level 1,Long-Distance Traveler
User_222,75,Station_154,1/10/2024 5:00,1/10/2024 8:54,30.90079834,0.670877147,40.56440393,14.43726522,Night,Thursday,24.83449931,61.27901236,13.01388374,33.50586024,Level 1,Casual Driver
User_223,46.5379115,Station_174,1/10/2024 6:00,1/10/2024 9:01,35.34837713,3.133547023,5.497144233,12.65346387,Afternoon,Thursday,41.20931818,98.92265741,219.1532219,-8.720424638,Level 2,Casual Driver
User_224,75,Station_92,1/10/2024 7:00,1/10/2024 10:31,11.92593792,2.749029705,49.42273698,25.98584818,Afternoon,Wednesday,29.33302483,88.43239178,192.1750239,-3.357374398,Level 1,Casual Driver
User_225,62,Station_433,1/10/2024 8:00,1/10/2024 8:55,55.46412784,0.584464725,20.98803215,16.65159816,Afternoon,Tuesday,78.79166882,55.02318043,90.39683723,15.92271475,Level 1,Long-Distance Traveler
User_226,50,Station_338,1/10/2024 9:00,1/10/2024 12:43,44.15948701,3.976851392,23.75243532,5.550200361,Morning,Thursday,81.45214551,89.2935832,33.56494023,-5.332773776,Level 1,Long-Distance Traveler
User_227,100,Station_480,1/10/2024 10:00,1/10/2024 11:49,65.24475505,0.878651682,46.9698183,24.75285105,Evening,Saturday,27.08090945,55.74761112,95.65656154,20.42707195,Level 2,Commuter
User_228,50,Station_181,1/10/2024 11:00,1/10/2024 14:15,20.46478094,3.64700851,18.59949061,7.674183155,Morning,Wednesday,18.13415171,56.11481332,62.92995606,25.42808821,Level 1,Casual Driver
User_229,27.03325783,Station_131,1/10/2024 12:00,1/10/2024 13:34,49.1867283,1.912563148,32.36305516,9.11960718,Afternoon,Wednesday,64.42180952,99.60357752,120.4018032,2.803936969,Level 2,Commuter
User_230,85,Station_450,1/10/2024 13:00,1/10/2024 14:44,32.64266714,0.560640901,29.19908693,5.781509069,Evening,Sunday,51.55780935,73.5509455,183.5940687,29.93933285,DC Fast Charger,Long-Distance Traveler
User_231,85,Station_481,1/10/2024 14:00,1/10/2024 17:28,66.62370004,1.229144212,45.50567504,22.33792167,Night,Wednesday,62.39013911,79.43489768,286.0720989,-0.976247385,Level 1,Commuter
User_232,62,Station_298,1/10/2024 15:00,1/10/2024 18:12,33.36550879,0.611262023,10.19694665,35.95601164,Morning,Thursday,26.84932308,99.63756366,244.0527884,26.87389733,DC Fast Charger,Casual Driver
User_233,120.5106328,Station_275,1/10/2024 16:00,1/10/2024 17:12,68.82528251,2.465336096,16.93561005,33.86154813,Afternoon,Monday,70.75160734,55.33183817,139.0348047,-1.966119085,Level 1,Commuter
User_234,75,Station_273,1/10/2024 17:00,1/10/2024 17:58,65.89172327,0.73893053,36.49305496,9.144724291,Afternoon,Tuesday,18.87132186,65.01723141,77.26928193,11.72918175,Level 2,Commuter
